rating,date,review,review_length,review_z,keywords
10.0,2022-08-14,haunting pitch black comedy thoroughly skewer dog eat dog world capitalism leaf feeling lost fog real parasite poor must violently contend fight dirty chance suckle teat rich rich infantilized wealth selfish helplessness survive labor keep destitution twist kept edge seat dark humor rubbed salt wound brings ending bleak highlight fault system way live without direction plan folly face born capitalism,725,1.0754479514383022,rich humor must comedy dark
3.0,2022-08-14,Parasite like Boeing 777 taking vertically soaring high losing velocity falling earth raging fireball word Ive seldom impressed first 3 act movie let last 2 make movie initially charming crisp fairytale structure plot offering glimmer hope maybe maybe filmmaker rediscovered art storytelling Kim family takeover palatial hillside home least downstairs bit joy behold follows relentless pattern connivance insinuation old housekeeper let go seeming stain handkerchief tubercular blood problem Mrs Kim helpful reference daughter posing art therapist right hand fill spot Despite folktale vibe there plenty nuance invited simply pity destitute Kims despise complacent Parks Somewhere midway Mr Kim share life store wisdom son planning thing waste time whatever happens happens ? patriarch hard see Kims made desperately poor Equally reprehensible Kims outlook toward Parks dehumanize gullible mark Meanwhile Parks presented clean organized essentially decent Mrs Park despite emotional imbalance particularly winsome flinch Kims call idiot behind back Unfortunately nuance lost end review pointed richly metaphorical nature movie would add metaphor fall like rain brick seeing Mr Kim hired chauffeur forced Indian headdress birthday party associate oppressed people world seeing neighborhood flooded sewage heavy rain understand structure world keep wallowing filth Mrs Park driven lengthy shopping tour see foot stretched toward front seat alongside Mr Kims face gather family mercy kind hamfistedness reveals severe limit socialist comprehension really get human condition story end bloodbath know gone rail bad way merely loss structure conflation genre bother draining expansiveness humanity,2589,5.356340549764062,kim world end see family
9.0,2022-08-10,direction cinematography visual message general incredible welldone story perfectly constructed making really dynamic deep film,184,-0.16702141320452843,incredible cinematography really story film
10.0,2022-08-08,WOW Easily one best film Ive ever seen must watch comedy drama thriller roled one Amazing story telling character development havent seen cancel plan watch tonight,230,-0.06137706796687556,seen watch one must comedy
7.0,2022-08-08,good drama lot symbolism witch love,45,-0.4862510651183056,lot love good
2.0,2022-08-07,movie glorifies stealing killing honest folk worry sad ultraleft fetish received high praise,138,-0.2726657584421813,movie
10.0,2022-08-03,overall high level quality apparent movie excellently staged shot directed story also move efficient pace fast every scene add story slows need Parasite truly gripping partially due structure us humor tension expertly film message clearly conveyed character action also much cinematography nice dichotomy separate rich poor light dark clean dirty high low,587,0.7585149157253436,also story need humor truly
8.0,2022-07-25,EXPECTING PLOT TWIST,35,-0.509217227126491,twist plot
8.0,2022-07-17,84 Seamless transition light hearted comedy tragic real moment Great use metaphor best picture year,135,-0.27955560704463694,comedy year picture great best
10.0,2022-07-16,Parasite one movie find dont single critique give start finish experience keep hooked innovative plot acted perfectly cast well deserving acclaim deserves attention one sitting without doubt one best film 2019 ever created Bravo Bong Joon Ho bravo,395,0.3175646051681837,one experience find start without
5.0,2022-07-11,5010 PoorInferiorAmateurish Seen 71022,58,-0.4563950545076646,seen
10.0,2022-06-28,La pelcula perfecta para cerrar la dcada Esta joya de suspenso comedia negra surcoreana dirigida por el casi visionario Bong Joonho e m que solo la mejor pelcula de 2019 e un fenmeno sensacional de la industria Saltando de un gnero al otro Parasite 2019 realmente sorprende con su inteligente humor reflexin ante los temas de interacciones clases sociales dndole una vuelta de tuerca la trama un par de veces Las emociones de la pelcula adoptan nuevos grados de intensidad por minuto el pulso cardiaco tambin apoyando todos los gneros que representa como paralelamente los temas preocupantes que hay en su escena Sus numerosas nominaciones los scar aseguran su ttulo como futuro clsico principalmente por el logro de ser la primera pelcula de idioma ingles que gana el premio Mejor Pelcula Este e un tipo bienvenido de parsito que se va de mi cabeza creo que muchas persona que la vieron van estar de acuerdo al respecto,990,1.6840512446552154,de la que humor joonho
10.0,2022-06-25,sat watch movie dad poor eyesight cant read subtitle quickly usually fall asleep halfway movie riveted throughout whole movie plot satisfying suspenseful climax upsetting really made think much analyze movie ending perfect,364,0.2463695029428089,movie perfect poor made ending
10.0,2022-06-23,brilliant mix genre Parasite manages touch surprise frighten chuckle flawless acting immaculate cinematography deeply enthralling story honor audience proving Bong Joonhos masterful command art filmmaking,260,0.007521418057680669,audience brilliant cinematography acting bong
4.0,2022-06-20,mediocre movie didnt enjoy allit weird funny satisfying violent Worst Best Picture winner ever seen far,165,-0.21065712102008072,picture didnt ever seen best
10.0,2022-06-17,Parasite capture start finish engaging thoughtprovoking premise captivating performance music score somehow manages handle tone humour drama mystery thriller suspense without conflicting wrapped one film One best decade welldeserved Oscar win,347,0.20732702752889373,one oscar start without best
5.0,2022-06-14,interesting movie dont really know think honest thats gave 25 5 interesting plot beginning taking house began get gruesome weird towards end ending crazy dont know would recommend movie great everyone make,379,0.28081874595508705,interesting know dont house thats
9.0,2022-06-13,masterwork storytelling shifting tone,48,-0.47936121651585,
4.0,2022-06-10,dont often disagree Mark Kermode found big disappointment,79,-0.4081661142904752,dont
9.0,2022-06-10,One favorite nonEnglish film witty writing amazing performance Story great well,105,-0.34845409306919317,favorite amazing well great story
10.0,2022-05-30,simplesmente melhor filme ano dele,40,-0.4977341461223983,filme
10.0,2022-05-29,favorite movie sure great pacing exciting genre combination always keep audience toe great symbolism relevant theme,176,-0.18539434281107675,great audience favorite keep movie
9.0,2022-05-26,Amazing portrayal human evilness manifest differently social class still featuring riveting plot Blends humor suspense dark moment super well transfer well American audience Definitely deserved Best Picture,255,-0.003961662946412035,well audience humor dark picture
10.0,2022-05-11,One best movie ever created,35,-0.509217227126491,ever best one movie
10.0,2022-05-05,Outstanding Cinema much watch ingredient classic film humor sadness excitement despair hope Im sure exactly parasite though since story great job turning character villain great job displaying contrast abject poverty extreme wealth classism play end tragedy,402,0.3336409185739135,great humor im end much
10.0,2022-05-05,brilliant film Truly masterpiece,38,-0.5023273785240354,truly brilliant masterpiece film
10.0,2022-05-03,finished Parasite called best friend seen movie ? ? asked replied NEED see movie urged isnt much say still havent seen Parasite NEED see,239,-0.04070752215950869,need see seen parasite still
10.0,2022-05-01,Amazing thriller make think would happen next throughout entire film still make wonder might happened next even film end,173,-0.1922841914135324,make film still end would
9.0,2022-04-30,Full surprise humor social commentary ultimately end deep pathos Nothing seems end even seems fairly light turn caper becomes hammer head impressive film keep thinking long Deeply affecting,356,0.22799657333626058,end humor turn keep even
10.0,2022-04-26,Best movie long time,26,-0.5298867729338579,time best movie
10.0,2022-04-25,dark humor film describes incredible misery mean human rich deviant reality others excluded reality end show hope human like everyone else never disappears,246,-0.024631208753778902,never humor dark incredible end
10.0,2022-04-23,loved movie one favorite movie many metaphor clear example social stratification interesting plot leave amazed good cinematography direction movie tribute deserves big fan Asian cinema recommend movie hope like,349,0.2119202599305308,movie favorite interesting many cinematography
10.0,2022-04-22,Absolutely phenomenal dont usually like Best Picture winner foreign movie reading subtitlesthis movie one best Ive ever seen HIGHLY RECOMMEND,177,-0.18309772661025822,best picture ever ive movie
10.0,2022-04-20,fcking good must watch,28,-0.5252935405322208,must watch good
10.0,2022-04-06,Parasite visually emotionally stunning experience like film undeniably meet criterion order called masterpiece many award 92nd Academy Awards like Best International Feature Film movie absolute gem acting cinematography relatability Based Korea greatest deceitful scheme yet Kim family begin unravel many unexpecting way leave audience stunned Parasite offer wide range talented actor advanced story overall creating believable family cinematography awardwinning help support main theme use unbelievable camera angle lighting ability relate audience truly grant film mustwatch alongside technical aspect insightful look universal idea inequality among different class people generally affect everyone globally fundamental element artfully woven together give impression entirely new movie experience make stand rest,1126,1.996391047966537,experience audience many cinematography family
1.0,2022-04-04,one worst move ever seen boring premise ridiculous read whole bunch review try find missing review made sense example movie people think theyre supposed like,270,0.030487580065866077,find made ever think people
6.0,2022-03-30,Nothing attractive anyone movie,45,-0.4862510651183056,movie
1.0,2022-03-30,NUNCA UM FILME COM TANTO DEFEITO UMA MERDA UM MONTE DE XING LING JUNTO N TEM COMO FICAR BOM SEM AAO SEM LUTA E SANGUE FICAR TRES HORAS OUVINDO CHANFRRFFMVOEM SIMPLEMENTE PIOR FILME Q EU JA VI,201,-0.12797893779061323,filme de
10.0,2022-03-21,Bong JoonHos Parasite delivered term telling well crafted story theme also delivers compelling character well performed cast,181,-0.17391126180698405,well also bong character story
10.0,2022-03-13,One greatest movie time Beautiful way,69,-0.43113227629866063,way time one movie
10.0,2022-03-12,Eu ainda preciso encontrar palavras pra redigir melhor porm esse meu estilo de filmes Thriller,105,-0.34845409306919317,de
1.0,2022-03-12,Oh terrific Thank much making depressed Thats wanted movie Im sure last person Earth watch movie there another reading skip terribly sad movie thankful never realize terrible planet,299,0.09708944988960376,movie thats never im much
10.0,2022-03-12,movie brilliant dont even know say,55,-0.4632849031101202,brilliant say know even dont
2.0,2022-03-11,Absolute b dont know fuss,51,-0.4724713679133944,know dont
5.0,2022-03-06,much hyped opinion thrilling moment hard understand character choice,115,-0.32548793106100776,thrilling much character
8.0,2022-03-06,Pikny niepokojcy bardzo wcigajcy treciwy smutny Zakoczenie w poowie super w poowie cakiem z dupy,111,-0.33467439586428194,
7.0,2022-02-27,Entertaining dark scatterbrain comedy go waaay weed 34 mark Works make sense root Kims bizarre event toward end choice seem somewhat contrived character character repeatedly demonstrated bright capable passing hardworking smarterthaneveryoneelse competent people extended period time get keep target job Truthfully though dichotomy create substantial mismatch early depiction substantially lazy intoxicated underachiever cant consistently even fold box consistency suddenly miraculously pull smart choice superspylevel skill talent seeming nowhere think miss somewhat capitalism problem angle widely pitched Kims clearly capable motivated achieve amazing thing apply seem arrived semibasement apartment lifestyle sitting around folding pizza box utter lack motivation rampant inertia Recommended satisfying Id hoped,1216,2.2030865060402056,character comedy dark go keep
10.0,2022-02-24,triumph Oscars didnt surprise much movie simply amazing watch different time order get cryptic message Plot storytelling screenplay shot dialogue need deeply studied flawless masterpiece South Korea Highly recommended rating 1010,325,0.15680147111088583,need different didnt get much
10.0,2022-02-24,Superbly developed storytelling real edge seat tension unexpected plot turn long film time fly drawn masterpiece Dont miss,189,-0.15553833220043572,turn dont masterpiece plot time
10.0,2022-02-23,Must watch Must watch Must watch Must watch Must watch Must watch Must watch Must watch Must watch Must watch Must watch Must watch,132,-0.28644545564709256,must watch
10.0,2022-02-23,wonder film Best Film Year quite honestly one perfect movie Ive ever seen Three defined act three different purpose third act easily entrancing 3045 minute film Ive ever seen Things begin change change quickly Im trying say much dont want spoil ANYTHING Parasite greatest ending Ive ever seen film thats genuine Seriously word review taken long write got MUST SEE FILM,561,0.6988028945040614,ever ive film seen thats
9.0,2022-02-16,Disturbing brilliant,24,-0.534480005335495,brilliant
5.0,2022-02-15,shot well didnt good story ending wouldnt want watch also could lot shorter,134,-0.2818522232454555,lot also didnt ending well
8.0,2022-02-13,good Even dont care whatever message inequality movie may may,102,-0.3553439416716488,even dont good movie
5.0,2022-02-07,Entertaining touch interesting theme tone shift wildly throughout movie element plot make sense,140,-0.2680725260405442,interesting make plot movie
10.0,2022-02-05,Parasite wonder behold movie contained wonderful cinematography throughout glorious smooth long shot excellent handheld work film superb visual architecture design conveyed layer meaning accentuated incredible cast ultimately though Parasite say might anything new conveys story class divide superb manner end though stood sheer attention detail 99100,484,0.5219634470410338,parasite incredible work say end
6.0,2022-02-04,mean dont really know say film isnt good many people say cause mean 1st 4560 min ok went downhill generic outcome nothing really original,207,-0.114199240585702,say really original many know
9.0,2022-02-01,accomplished unique piece cinema expect like much,98,-0.36453040647492296,much like
7.0,2022-01-30,didnt like movie much ending totally brilliant,71,-0.4265390438970236,brilliant didnt ending much like
7.0,2022-01-29,loved first half really captured wow photography brilliant However didnt like second half much got bit dark made feel bad,177,-0.18309772661025822,dark feel brilliant made didnt
10.0,2022-01-27,La mejor pelcula que visto en mi vida Todo e excelente,63,-0.44491197350357187,la que
1.0,2022-01-26,Absolutely apallingly bad One three movie unable watch end boredIi walk away pick left several day later hard decide upon area let movie directing acting writing cinematography vie title Low brow hackneyed predictable awful,374,0.2693356649509943,end cinematography movie acting watch
10.0,2022-01-26,Best movie time,22,-0.539073237737132,time best movie
10.0,2022-01-24,Thrill know language stomach knot entire film start finish dark comedic beginning masterful pivot horror suspense midpoint Parasite masterpiece welldeserving status Best Picture,261,0.00981803425849921,start dark picture know masterpiece
8.0,2022-01-20,Unique box,26,-0.5298867729338579,
10.0,2022-01-20,brilliant film fifth viewing first Unforgettable unique well deserving praise award received since premiered Cannes 2 year ago Dont let subtitle influence decision skip film regret,274,0.03967404486914024,film year brilliant first well
9.0,2022-01-17,Movie Wild usually fan subtitle movie fantastic mind game somehow relatable realistic Tarantino twist ode gruesome ending movie simply leaf jaw dropped Wasnt sure expect movie right kind suspense curiosity movie solid would recommend,395,0.3175646051681837,movie twist would ending
8.0,2022-01-17,Parasite deserves award unique refreshing innovative wellpaced wellacted would make laugh witty plot dialogue time shock grueling scene brilliantly executed con movie first foreignlanguage movie win Best Picture Oscars bound inspire encourage film maker around world,405,0.3405307671763691,scene picture world would first
10.0,2022-01-15,solid film amazing cinematography actor beyond exceptional story plot move comedy thriller underneath excitement film highlight important message society class human experience check WordPress blog httpswordpresscompostsexpressourworldwordpresscom,346,0.20503041132807517,film experience comedy society cinematography
4.0,2022-01-13,Disturbing Thats first word come mind appreciate disturbing movie teach something make reflect honestly dont get much fuss one see point highlighting inequality rich poor people fact poor people would go length improve status didnt find anything deeper Perhaps image slightly symbolical ie poor people living basement rich family dad killing bug ie parasite start thats easiest kind symbol one come totally dont get fuss missing ?,690,0.9950663844096532,poor people thats come rich
10.0,2022-01-10,Bong Joonho keep stepping game every movie directs Host 2006 Snowpiercer 2013 Okja 2017 Palme dOr winning movie Parasite 2019 movie contains wonderful pacing slow cooker explosive faceoff final act humor scattered throughout story perfect way ease tension character stand anymore,401,0.3313443023730949,movie humor joonho keep perfect
8.0,2022-01-02,Oscarwinning Korean thriller subtly sharply critique societal class divide rich poor Worthy Oscar winner thrilling funny time without losing face,199,-0.13257217019225032,oscar thrilling without poor korean
10.0,2022-01-01,really good,22,-0.539073237737132,really good
8.0,2022-01-01,Fan fing tastic slow found wanting end final 20 minute paid superbly definitely think worth Oscar delivers powerful message original way Point docked American Indigenous stereotyping,263,0.014411266660136292,original oscar end think way
10.0,2021-12-21,absolute original every sense word,48,-0.47936121651585,original every
10.0,2021-12-10,Summary Kiwoos parent unemployed trying make end meet friend refers affluent family seeking tutor Kiwoo tell white lie qualification land job Pretty soon family member conveniently landing job well Takeaways unique thriller left heart racing different reason film Fascinating character white lie eerie fate PS Dont let Korean language dissuade Reading subtitle doesnt take away suspense strangeness film,557,0.6896164297007873,family film take different end
7.0,2021-12-08,Strange little movie enjoyable Well acted,48,-0.47936121651585,well movie
10.0,2021-12-04,take orignal plot turn head loved way worked giving great message keeping u engaged,129,-0.2933353042495482,take turn way plot great
10.0,2021-12-02,amazingly metaphorical top tier cinematography top tier acting literally life changing probably one best movie time,134,-0.2818522232454555,life cinematography acting time best
10.0,2021-12-02,best Korean movie,22,-0.539073237737132,korean best movie
10.0,2021-11-29,South Korea answer Night Shyamalan answer Bong Joonho Bong Joonho masterpiece Parasite much nuance moment film especially tone shift loved tone shift film doorbell rang main character get deeper trouble thought hint twist music beautiful writing brilliant intense scene climax miraculous Parasite extraordinary talked year come,553,0.6804299648975132,joonho bong parasite film come
4.0,2021-11-27,Didnt really udnerstand ending father Odd movie,81,-0.40357288188883816,didnt ending really movie
10.0,2021-11-24,little added talk film Ill reaffirm weve heard million time Parasite masterpiece wih comparison,153,-0.23821651542990321,masterpiece time parasite film
7.0,2021-11-21,Warning SPOILERS possible watched movie expectation high way critic wrote movie literally expecting something mind blowing Well wasgood first hour really barely okay involved poor family infiltrating rich family taking servant job Honestly normally wouldnt made first hour surely SOMETHING mind blowing coming right ? Well really rest movie quite gripping time really felt father poor family murdered father rich family Avery powerful scene add barely mediocre first half really good great second half dont get ? something Im missing ?,802,1.25228739890133,family really something first poor
10.0,2021-11-13,Brilliant amazing premise execution incredible immersive direction cinematography editing One favourite movie decade,146,-0.254292828835633,incredible brilliant cinematography amazing one
10.0,2021-11-08,1010 ever gon na perfect movie definitely conversation,89,-0.3851999522822898,perfect ever movie
9.0,2021-11-07,movie offered insight class divide exists throughout society within South Korea although could applied US well conflict rich poor culminate dramatic climax leaf one wondering two different world coexist,288,0.07182667168059981,world different society poor rich
7.0,2021-11-05,Pretty disturbing funny kept edge seat,61,-0.449505205905209,
10.0,2021-10-25,Pure genius story directing pacing Shifts tone seamlessly completely captivates viewer runtime message poignantly told let viewer interpret meaning without slapping head masterpiece,278,0.048860509672414405,without masterpiece story
10.0,2021-10-24,Hands best movie year wish could see first time every month,92,-0.3783101036798342,year see every first time
7.0,2021-10-24,good didnt find incredible enough win Academy Award last half hour uninteresting drag,134,-0.2818522232454555,find incredible didnt good
10.0,2021-10-16,Excelente pelcula una cinta totalmente merecedora ganadora de todos los premios que recibi estaba seguro de qu esperar pero la trama los giro la reflexin ante los temas de interaccin entre clases sociales la fotografa su mensaje final la direccin la actuaciones todo e excelente Tambin tiene algunos toque de humor muy bien implementados En conjunto toda la pelcula e muy entretenida por lo que e muy fcil de ver te va aburrir para nada gusta que e original mezcla varios gneros diferentes entra en ningn molde si bien hace guios pelculas clsicas parece muy original En conclusin una excelente pelcula que creo yo todos deberan ver porque e genial su final te termina impactando Muy recomendada,766,1.1696092156718623,la de que original humor
3.0,2021-10-15,movie terrible story terrible doesnt make sense main thing movie artistic piece detailing separation rich poor,194,-0.14405525119634302,poor rich movie make story
10.0,2021-10-13,MOVIE MASTERPIECE,33,-0.5138104595281281,masterpiece movie
10.0,2021-10-08,Beautifully layered story horror de facto class system,73,-0.42194581149538646,de class story
7.0,2021-10-06,Good movie Love see Korean movie becoming mainstream Little boring sometimes overall pretty good,120,-0.31400485005691503,good love see korean movie
10.0,2021-10-05,Masterpiece mustwatch film connoisseur,51,-0.4724713679133944,masterpiece film
10.0,2021-10-03,Revisiting movie Squid Game two relation cant help pair together reflect harsh reality social hierarchy loan shark financial instability filthy rich Combinations see Parasite Squid Game lead utter chaos,306,0.11316576329533355,see rich social parasite movie
10.0,2021-09-29,masterpiece original filmmaking,37,-0.504623994724854,original masterpiece
10.0,2021-09-24,Best movie 2019 best NonEnglish movie ever made Even though hard focus subtitle movie time never fails serve one best cinematic experience ever,213,-0.10041954338079075,best ever movie never experience
10.0,2021-09-24,accurate depiction wealth gap relatable anywhere go world show desperate people become money small subtle message throughout film make movie even exciting watch,233,-0.054487219364419935,go world people even make
10.0,2021-09-18,really good movie bcuz start watching korean movie,70,-0.4288356600978421,start watching korean movie really
8.0,2021-09-18,Fantastic Definitely different feel movie Ive seen Worth watch insight social commentary different perception movie saw poster definitely turn dark quickly end nice yet eerie resolution end Would recommend enjoy film something different,359,0.2348864219387162,different end something dark feel
10.0,2021-09-18,Parasite movie outstanding many level great detail fresh even harsh look richpoor divide world today scene evoke Tarantinos signature made best tradition Japanese movie art stop think film even next day Every body must see think wrong world one part life prosperity part struggle restlessly survive,435,0.4094292532009253,world think even must scene
6.0,2021-09-14,Since received 2020 Best Picture Academy award felt compelled watch film despite fact subtitled English overdub Audio Description bad hadnt taken couple semester French high school since French overdub track decent film Im sure worthy best picture though,378,0.2785221297542685,picture best film im watch
9.0,2021-09-14,Hold seat lot twist turn,46,-0.48395444891748707,lot turn twist
10.0,2021-09-12,surprising like Though sure since watch subtitled show time Japanese really enjoyed peek Korean culture least assume Korean culture fresh different blend seriousness comedy well definitely movie Ive seen Im entirely sure message rarely find movie deliver stellar message like book dont seem enough time entertaining worth rewatching wouldnt say many movie,575,0.730955521315521,korean like time movie find
10.0,2021-09-11,quite film outturning event rather unexpected yet somehow plausible cant possibly predict ending beginning character action messed led deteriorating eventually tend focus circumstance led action perhaps inevitable damage emerging endless desperation,378,0.2785221297542685,ending character film
7.0,2021-09-10,Enjoyable yet anxiety ridden good watch doesnt quite warrant praise get Good acting somewhat interesting plot,138,-0.2726657584421813,good interesting get acting plot
9.0,2021-09-02,One best Korean movie Ive watched soundtrack amazing 910,83,-0.39897964948720105,watched korean ive amazing best
10.0,2021-09-01,movie wild Thrilling funny suspending etc great movie unpredictable well liked made engaged,131,-0.2887420718479111,thrilling made movie well great
10.0,2021-08-29,One favorite movie,26,-0.5298867729338579,favorite one movie
10.0,2021-08-28,rollercoaster first thing stood cinematography environment film gorgeous structure story subtle peel away layer interesting character become involved plot music elegantly heightens tone film film multilayered universal theme may lose nuisance narrative screenplay due translation ingrained Korean culture People leeching others apparent social commentary blatant Karma thing felt resonated importance family theme continuously appears throughout film without even realising ultimately driven home final scene Bong Joon Ho constructed modern film hit current zeitgeist today way become dated Parasite weave dark tone intrigue mystery humour pinnacle modern international cinema today,1016,1.7437632658764974,film scene dark without interesting
10.0,2021-08-24,truly love film dark witty class satire unlike anything Ive seen long,99,-0.3622337902741044,love truly dark ive seen
10.0,2021-08-23,Enjoyed expected,34,-0.5115138433273095,
10.0,2021-08-22,Parasite Bong Joonhos best work incredible Acting Cinematography Writing Lighting thats sandwiched brilliantly together one favorite film right next Evil Dead II,207,-0.114199240585702,thats favorite incredible work cinematography
10.0,2021-08-14,movie kept edge seat want watch soon Crazy good,94,-0.37371687127819714,watch good movie
10.0,2021-08-14,era complete domination superhero movie Parasite symbol sagacity allegorical story telling Maybe wake call Hollywood CGI oneway road success,211,-0.10501277578242783,story parasite movie
8.0,2021-08-13,Interesting entertaining nearly deep people think,69,-0.43113227629866063,interesting think people
10.0,2021-08-09,one word define movie Spectacular believe giving academy award one wisest decision academy made story structure analogy metaphor background acting ending Everything great Strongly recommended Must watch,301,0.10168268229124085,one must made ending acting
10.0,2021-08-02,perfect example think know oh wait oh movie surprising enjoyable thrilling interesting every little thing play story really nice movie,203,-0.12338570538897616,thrilling perfect interesting know every
8.0,2021-07-30,Korean movie great one lot fun trouble poor family help rich family home make lot money discover secret house even rich people know tell anyone loose everything discovered,281,0.05575035827487003,lot rich family house poor
7.0,2021-07-28,true measure society found treat vulnerable member black comedy social inequality Something different,149,-0.24740298023317736,something comedy different society social
10.0,2021-07-26,like realism film much south kroea movie good think parasite best one shocked lot first time watched,159,-0.22443681822499195,lot watched think first much
10.0,2021-07-25,One best movie 2019,30,-0.5207003081305838,best one movie
9.0,2021-07-24,turn Bong Joonhos Parasite take expected thrilling insane film thats never ever boring,114,-0.3277845472618263,thats never thrilling take turn
10.0,2021-07-24,firstever movie watched another language cinematography filming incredible ending really good Highly Recommend really hope parasite 2,194,-0.14405525119634302,really incredible watched cinematography ending
10.0,2021-07-23,Work art good movie raw look reality fight social class dont thing well see sth good one year,154,-0.23591989922908466,good work year see social
7.0,2021-07-20,Good great,20,-0.5436664701387691,great good
10.0,2021-07-20,BAM SMACK POW MIND BLOWN,24,-0.534480005335495,
10.0,2021-07-19,Another rewatch time another Bong JoonHo incredible work first half funny entertaining due witty way main family climbed way making living wouldnt work well without brilliant acting cast well clever script second half theme became apparently clear intestine scene showed struggle determination lower class order climb society conversation maddening look difference two social class fed one feel use symbolism brilliant subtle made script even masterful Overall arguably Bong JoonHos best work 9510,751,1.1351599726595842,work brilliant bong well way
10.0,2021-07-11,Parasite incredible thrilling suspenseful twisty sophisticated film one moment screen wasted exciting plot unfolding difficult praise film without revealing spoiler even curious watching watch discussion classism around world incredibly realized Every actor wonderful job production value really strong add value film,484,0.5219634470410338,film thrilling incredible watching without
8.0,2021-07-09,movie dig deep human psychology,45,-0.4862510651183056,movie
10.0,2021-07-07,movie truly masterpiece storytelling plot well thought complex acting outstanding Parasite honestly one best movie ever watched,198,-0.13486878639306887,truly watched ever movie acting
10.0,2021-07-07,great movie great cast great plot cant ask much better movie,87,-0.3897931846839269,great better movie much plot
10.0,2021-07-06,Wow family poor dont even live ground level live street society like mother shes sassy doesnt give damn speak mind Wow place like fortress beautiful pristine like palace look like doesnt even belong city Somethings kind fishy huge house inhabitant Im curio happens Ive noticed watching several Korean movie really good sense humor Almost random unexpected happens madame quite attractive shes cute Shes also lively great sense humor Hmm wall illuminating dish kitchen ware seems important interesting poor kid really street smart lack wealth may wit grit Fake till make guess motto Wow dont know think poor family motif plan quite diabolical Theyve basically gotten rid help rich family even got rid housekeeper seemed like nice older lady seem kind scum baggy theyre scummy people Im beginning think poor family isnt family maybe like work company person something ? Dude wtf going ? Lol Theres underground room old housekeeper husband living ? Dude fucking weird cant believe got away escape Holy shit butt clenching moment movie shift completely different direction even change mood genre becoming thrillerhorror seems like main theme movie lie deception see isnt really get cant really trust anyone even theyre recommended reliable source odd watch unfold poor family basically integrated life rich family guess theyre parasite feeding rich family dont know feel like rich family going something unexpected feel like there going kind fucked twist thats going happen stink bug along lower class poor lot twisted moment family Beautifully filmed cinematography composition impeccable feat technical perfection Brilliantly cleverly written Masterfully executed filled plenty beautiful symbolism metaphor problem movie hard relate character since theyre essentially parasite really scummy characteristic poor rich family guess could relate rich family son daughter Watching movie movie something exciting thrilling didnt know expect next would definitely watch movie,3072,6.465606174759418,family like poor rich even
7.0,2021-07-03,good film sixth best film ever made history time ? sixth best film ever made history time calm please ? good film Lets leave,215,-0.09582631097915367,film made ever time good
10.0,2021-07-02,Audiovisualmente hermosa actuaciones espectaculares una trama que te mantiene expectante sin duda parasite e una obra maestra que logra transmitir el suspenso la angustia al espectador dar un claro mensaje sobre el panorama de la desigualdad econmica en la sociedad,277,0.04656389347159586,la que de parasite
10.0,2021-06-28,perfect combination genius mind Bong Joon Ho allaround stellar cast creates arguably one greatest film ever made,144,-0.2588860612372701,perfect made ever bong one
10.0,2021-06-25,MASTERPIECE Oh film unlike Ive ever watched Parasite truly prof Koreans capable competing anything surprise film received countless honor nomination particularly Oscars deserves finale tho little bloody disturbing also extremely satisfying like watching Upon Time Hollywood much better dont think need go detail flawless every way film distinctive realistically remarkable Go ahead watch,627,0.8503795637580852,go film better need truly
10.0,2021-06-24,absolute masterpiece truly thrilling film keep edge,71,-0.4265390438970236,thrilling truly keep masterpiece film
9.0,2021-06-22,dramatic thrilling piece film commentary lower class upper class citizen viewed treated ending felt ratherfar fetched definitely didnt take away meaning film loved definitely deserving watch 2019s film year,296,0.09019960128714814,class film thrilling take year
9.0,2021-06-18,wonder movie Oscar nice seeing fresh story acting really good liked seeing Koreans live theyre culturally different u,182,-0.17161464560616552,oscar different acting really good
1.0,2021-06-18,One overestimated film history,47,-0.4816578327166685,one film
9.0,2021-06-15,great cool storyline interesting really good acting,57,-0.4586916707084831,interesting acting really great good
9.0,2021-06-12,Great film definitely deserved best picture,44,-0.4885476813191241,picture great best film
10.0,2021-06-11,masterpieceThe director legendary writer,67,-0.4357255087002977,
10.0,2021-06-10,masterpiece movie make forget youre watching movie Even without twist still brilliant film,129,-0.2933353042495482,brilliant still watching without twist
6.0,2021-06-08,idea story great end poor,49,-0.47706460031503145,poor end great story
10.0,2021-06-04,Simply masterpiece Amazing story excellent performance beautiful cinematography Please dont let language barrier prevent seeing One best film Ive ever seen,197,-0.1371654025938874,cinematography ever ive amazing seen
10.0,2021-05-31,amazing visuals solid cast story keep heart thumping Parasite work art mustsee film,126,-0.3002251528520038,work keep amazing story parasite
7.0,2021-05-29,Overrated opinion good movie,41,-0.4954375299215798,good movie
7.0,2021-05-28,fine nothing Interesting,40,-0.4977341461223983,interesting
10.0,2021-05-27,technically masterful excellent performance practically flawless film extremely powerful commentary capitalist society,139,-0.27036914224136277,society film
9.0,2021-05-26,Increblemente interesante,29,-0.5229969243314022,
10.0,2021-05-25,work art Genius film,26,-0.5298867729338579,work film
10.0,2021-05-25,allaround masterpiece plot storytelling spot perfectly paced hooked whole way watching film mustsee Welldeserving Academy Award Best Picture without doubt,225,-0.07286014897096826,picture watching without way masterpiece
10.0,2021-05-22,Simply amazing Superb story acting Cant wait see,68,-0.4334288924994792,see acting amazing story
9.0,2021-05-22,Incredible cinematic experience,32,-0.5161070757289467,experience incredible
